variable,family
"DeltaC[P034,P026]",DeltaC
"DeltaC[P035,P026]",DeltaC
"DeltaC[P036,P026]",DeltaC
"DeltaC[P037,P026]",DeltaC
"DeltaC[P038,P026]",DeltaC
"DeltaC[P039,P026]",DeltaC
"DeltaC[P040,P026]",DeltaC
"DeltaC[P041,P026]",DeltaC
"DeltaC[P042,P026]",DeltaC
"DeltaC[P043,P026]",DeltaC
"DeltaC[P044,P026]",DeltaC
"DeltaC[P045,P026]",DeltaC
"DeltaC[P046,P026]",DeltaC
"DeltaC[P047,P026]",DeltaC
"DeltaC[P048,P026]",DeltaC
"DeltaC[P049,P026]",DeltaC
"DeltaC[P050,P026]",DeltaC
"DeltaC[P051,P026]",DeltaC
"DeltaC[P052,P026]",DeltaC
"DeltaC[P053,P026]",DeltaC
"DeltaC[P054,P026]",DeltaC
"DeltaC[P055,P026]",DeltaC
"DeltaC[P056,P026]",DeltaC
"DeltaC[P057,P026]",DeltaC
"DeltaC[P058,P026]",DeltaC
"DeltaC[P059,P026]",DeltaC
"DeltaC[P060,P026]",DeltaC
"DeltaC[P061,P026]",DeltaC
"DeltaC[P062,P026]",DeltaC
"DeltaC[P063,P026]",DeltaC
"DeltaC[P064,P026]",DeltaC
"DeltaC[P065,P026]",DeltaC
"DeltaC[P066,P026]",DeltaC
"DeltaC[P067,P026]",DeltaC
"DeltaC[P068,P026]",DeltaC
"DeltaC[P069,P026]",DeltaC
"DeltaC[P070,P026]",DeltaC
"DeltaC[P071,P026]",DeltaC
"DeltaC[P072,P026]",DeltaC
"DeltaC[P073,P026]",DeltaC
"DeltaC[P074,P026]",DeltaC
"DeltaC[P075,P026]",DeltaC
"DeltaC[P076,P026]",DeltaC
"DeltaC[P077,P026]",DeltaC
"DeltaC[P078,P026]",DeltaC
"DeltaC[P079,P026]",DeltaC
"DeltaC[P080,P026]",DeltaC
"DeltaC[P081,P026]",DeltaC
"DeltaC[P082,P026]",DeltaC
"DeltaC[P083,P026]",DeltaC
"DeltaC[P084,P026]",DeltaC
"DeltaC[P085,P026]",DeltaC
"DeltaC[P086,P026]",DeltaC
"DeltaC[P087,P026]",DeltaC
"DeltaC[P088,P026]",DeltaC
"DeltaC[P089,P026]",DeltaC
"DeltaC[P090,P026]",DeltaC
"DeltaC[P091,P026]",DeltaC
"DeltaC[P092,P026]",DeltaC
"DeltaC[P093,P026]",DeltaC
"DeltaC[P094,P026]",DeltaC
"DeltaC[P095,P026]",DeltaC
"DeltaC[P096,P026]",DeltaC
"DeltaC[P097,P026]",DeltaC
"DeltaC[P098,P026]",DeltaC
"DeltaC[P099,P026]",DeltaC
"DeltaC[P100,P026]",DeltaC
"DeltaC[P001,P027]",DeltaC
"DeltaC[P002,P027]",DeltaC
"DeltaC[P003,P027]",DeltaC
"DeltaC[P004,P027]",DeltaC
"DeltaC[P005,P027]",DeltaC
"DeltaC[P006,P027]",DeltaC
"DeltaC[P007,P027]",DeltaC
"DeltaC[P008,P027]",DeltaC
"DeltaC[P009,P027]",DeltaC
"DeltaC[P010,P027]",DeltaC
"DeltaC[P011,P027]",DeltaC
"DeltaC[P012,P027]",DeltaC
"DeltaC[P013,P027]",DeltaC
"DeltaC[P014,P027]",DeltaC
"DeltaC[P015,P027]",DeltaC
"DeltaC[P016,P027]",DeltaC
"DeltaC[P017,P027]",DeltaC
"DeltaC[P018,P027]",DeltaC
"DeltaC[P019,P027]",DeltaC
"DeltaC[P020,P027]",DeltaC
"DeltaC[P021,P027]",DeltaC
"DeltaC[P022,P027]",DeltaC
"DeltaC[P023,P027]",DeltaC
"DeltaC[P024,P027]",DeltaC
"DeltaC[P025,P027]",DeltaC
"DeltaC[P026,P027]",DeltaC
"DeltaC[P027,P027]",DeltaC
"DeltaC[P028,P027]",DeltaC
"DeltaC[P029,P027]",DeltaC
"DeltaC[P030,P027]",DeltaC
"DeltaC[P031,P027]",DeltaC
"DeltaC[P032,P027]",DeltaC
"DeltaC[P033,P027]",DeltaC
"DeltaC[P034,P027]",DeltaC
"DeltaC[P035,P027]",DeltaC
"DeltaC[P036,P027]",DeltaC
"DeltaC[P037,P027]",DeltaC
"DeltaC[P038,P027]",DeltaC
"DeltaC[P039,P027]",DeltaC
"DeltaC[P040,P027]",DeltaC
"DeltaC[P041,P027]",DeltaC
"DeltaC[P042,P027]",DeltaC
"DeltaC[P043,P027]",DeltaC
"DeltaC[P044,P027]",DeltaC
"DeltaC[P045,P027]",DeltaC
"DeltaC[P046,P027]",DeltaC
"DeltaC[P047,P027]",DeltaC
"DeltaC[P048,P027]",DeltaC
"DeltaC[P049,P027]",DeltaC
"DeltaC[P050,P027]",DeltaC
"DeltaC[P051,P027]",DeltaC
"DeltaC[P052,P027]",DeltaC
"DeltaC[P053,P027]",DeltaC
"DeltaC[P054,P027]",DeltaC
"DeltaC[P055,P027]",DeltaC
"DeltaC[P056,P027]",DeltaC
"DeltaC[P057,P027]",DeltaC
"DeltaC[P058,P027]",DeltaC
"DeltaC[P059,P027]",DeltaC
"DeltaC[P060,P027]",DeltaC
"DeltaC[P061,P027]",DeltaC
"DeltaC[P062,P027]",DeltaC
"DeltaC[P063,P027]",DeltaC
"DeltaC[P064,P027]",DeltaC
"DeltaC[P065,P027]",DeltaC
"DeltaC[P066,P027]",DeltaC
"DeltaC[P067,P027]",DeltaC
"DeltaC[P068,P027]",DeltaC
"DeltaC[P069,P027]",DeltaC
"DeltaC[P070,P027]",DeltaC
"DeltaC[P071,P027]",DeltaC
"DeltaC[P072,P027]",DeltaC
"DeltaC[P073,P027]",DeltaC
"DeltaC[P074,P027]",DeltaC
"DeltaC[P075,P027]",DeltaC
"DeltaC[P076,P027]",DeltaC
"DeltaC[P077,P027]",DeltaC
"DeltaC[P078,P027]",DeltaC
"DeltaC[P079,P027]",DeltaC
"DeltaC[P080,P027]",DeltaC
"DeltaC[P081,P027]",DeltaC
"DeltaC[P082,P027]",DeltaC
"DeltaC[P083,P027]",DeltaC
"DeltaC[P084,P027]",DeltaC
"DeltaC[P085,P027]",DeltaC
"DeltaC[P086,P027]",DeltaC
"DeltaC[P087,P027]",DeltaC
"DeltaC[P088,P027]",DeltaC
"DeltaC[P089,P027]",DeltaC
"DeltaC[P090,P027]",DeltaC
"DeltaC[P091,P027]",DeltaC
"DeltaC[P092,P027]",DeltaC
"DeltaC[P093,P027]",DeltaC
"DeltaC[P094,P027]",DeltaC
"DeltaC[P095,P027]",DeltaC
"DeltaC[P096,P027]",DeltaC
"DeltaC[P097,P027]",DeltaC
"DeltaC[P098,P027]",DeltaC
"DeltaC[P099,P027]",DeltaC
"DeltaC[P100,P027]",DeltaC
"DeltaC[P001,P028]",DeltaC
"DeltaC[P002,P028]",DeltaC
"DeltaC[P003,P028]",DeltaC
"DeltaC[P004,P028]",DeltaC
"DeltaC[P005,P028]",DeltaC
"DeltaC[P006,P028]",DeltaC
"DeltaC[P007,P028]",DeltaC
"DeltaC[P008,P028]",DeltaC
"DeltaC[P009,P028]",DeltaC
"DeltaC[P010,P028]",DeltaC
"DeltaC[P011,P028]",DeltaC
"DeltaC[P012,P028]",DeltaC
"DeltaC[P013,P028]",DeltaC
"DeltaC[P014,P028]",DeltaC
"DeltaC[P015,P028]",DeltaC
"DeltaC[P016,P028]",DeltaC
"DeltaC[P017,P028]",DeltaC
"DeltaC[P018,P028]",DeltaC
"DeltaC[P019,P028]",DeltaC
"DeltaC[P020,P028]",DeltaC
"DeltaC[P021,P028]",DeltaC
"DeltaC[P022,P028]",DeltaC
"DeltaC[P023,P028]",DeltaC
"DeltaC[P024,P028]",DeltaC
"DeltaC[P025,P028]",DeltaC
"DeltaC[P026,P028]",DeltaC
"DeltaC[P027,P028]",DeltaC
"DeltaC[P028,P028]",DeltaC
"DeltaC[P029,P028]",DeltaC
"DeltaC[P030,P028]",DeltaC
"DeltaC[P031,P028]",DeltaC
"DeltaC[P032,P028]",DeltaC
"DeltaC[P033,P028]",DeltaC
"DeltaC[P034,P028]",DeltaC
"DeltaC[P035,P028]",DeltaC
"DeltaC[P036,P028]",DeltaC
"DeltaC[P037,P028]",DeltaC
"DeltaC[P038,P028]",DeltaC
"DeltaC[P039,P028]",DeltaC
"DeltaC[P040,P028]",DeltaC
"DeltaC[P041,P028]",DeltaC
"DeltaC[P042,P028]",DeltaC
"DeltaC[P043,P028]",DeltaC
"DeltaC[P044,P028]",DeltaC
"DeltaC[P045,P028]",DeltaC
"DeltaC[P046,P028]",DeltaC
"DeltaC[P047,P028]",DeltaC
"DeltaC[P048,P028]",DeltaC
"DeltaC[P049,P028]",DeltaC
"DeltaC[P050,P028]",DeltaC
"DeltaC[P051,P028]",DeltaC
"DeltaC[P052,P028]",DeltaC
"DeltaC[P053,P028]",DeltaC
"DeltaC[P054,P028]",DeltaC
"DeltaC[P055,P028]",DeltaC
"DeltaC[P056,P028]",DeltaC
"DeltaC[P057,P028]",DeltaC
"DeltaC[P058,P028]",DeltaC
"DeltaC[P059,P028]",DeltaC
"DeltaC[P060,P028]",DeltaC
"DeltaC[P061,P028]",DeltaC
"DeltaC[P062,P028]",DeltaC
"DeltaC[P063,P028]",DeltaC
"DeltaC[P064,P028]",DeltaC
"DeltaC[P065,P028]",DeltaC
"DeltaC[P066,P028]",DeltaC
"DeltaC[P067,P028]",DeltaC
"DeltaC[P068,P028]",DeltaC
"DeltaC[P069,P028]",DeltaC
"DeltaC[P070,P028]",DeltaC
"DeltaC[P071,P028]",DeltaC
"DeltaC[P072,P028]",DeltaC
"DeltaC[P073,P028]",DeltaC
"DeltaC[P074,P028]",DeltaC
"DeltaC[P075,P028]",DeltaC
"DeltaC[P076,P028]",DeltaC
"DeltaC[P077,P028]",DeltaC
"DeltaC[P078,P028]",DeltaC
"DeltaC[P079,P028]",DeltaC
"DeltaC[P080,P028]",DeltaC
"DeltaC[P081,P028]",DeltaC
"DeltaC[P082,P028]",DeltaC
"DeltaC[P083,P028]",DeltaC
"DeltaC[P084,P028]",DeltaC
"DeltaC[P085,P028]",DeltaC
"DeltaC[P086,P028]",DeltaC
"DeltaC[P087,P028]",DeltaC
"DeltaC[P088,P028]",DeltaC
"DeltaC[P089,P028]",DeltaC
"DeltaC[P090,P028]",DeltaC
"DeltaC[P091,P028]",DeltaC
"DeltaC[P092,P028]",DeltaC
"DeltaC[P093,P028]",DeltaC
"DeltaC[P094,P028]",DeltaC
"DeltaC[P095,P028]",DeltaC
"DeltaC[P096,P028]",DeltaC
"DeltaC[P097,P028]",DeltaC
"DeltaC[P098,P028]",DeltaC
"DeltaC[P099,P028]",DeltaC
"DeltaC[P100,P028]",DeltaC
"DeltaC[P001,P029]",DeltaC
"DeltaC[P002,P029]",DeltaC
"DeltaC[P003,P029]",DeltaC
"DeltaC[P004,P029]",DeltaC
"DeltaC[P005,P029]",DeltaC
"DeltaC[P006,P029]",DeltaC
"DeltaC[P007,P029]",DeltaC
"DeltaC[P008,P029]",DeltaC
"DeltaC[P009,P029]",DeltaC
"DeltaC[P010,P029]",DeltaC
"DeltaC[P011,P029]",DeltaC
"DeltaC[P012,P029]",DeltaC
"DeltaC[P013,P029]",DeltaC
"DeltaC[P014,P029]",DeltaC
"DeltaC[P015,P029]",DeltaC
"DeltaC[P016,P029]",DeltaC
"DeltaC[P017,P029]",DeltaC
"DeltaC[P018,P029]",DeltaC
"DeltaC[P019,P029]",DeltaC
"DeltaC[P020,P029]",DeltaC
"DeltaC[P021,P029]",DeltaC
"DeltaC[P022,P029]",DeltaC
"DeltaC[P023,P029]",DeltaC
"DeltaC[P024,P029]",DeltaC
"DeltaC[P025,P029]",DeltaC
"DeltaC[P026,P029]",DeltaC
"DeltaC[P027,P029]",DeltaC
"DeltaC[P028,P029]",DeltaC
"DeltaC[P029,P029]",DeltaC
"DeltaC[P030,P029]",DeltaC
"DeltaC[P031,P029]",DeltaC
"DeltaC[P032,P029]",DeltaC
"DeltaC[P033,P029]",DeltaC
"DeltaC[P034,P029]",DeltaC
"DeltaC[P035,P029]",DeltaC
"DeltaC[P036,P029]",DeltaC
"DeltaC[P037,P029]",DeltaC
"DeltaC[P038,P029]",DeltaC
"DeltaC[P039,P029]",DeltaC
"DeltaC[P040,P029]",DeltaC
"DeltaC[P041,P029]",DeltaC
"DeltaC[P042,P029]",DeltaC
"DeltaC[P043,P029]",DeltaC
"DeltaC[P044,P029]",DeltaC
"DeltaC[P045,P029]",DeltaC
"DeltaC[P046,P029]",DeltaC
"DeltaC[P047,P029]",DeltaC
"DeltaC[P048,P029]",DeltaC
"DeltaC[P049,P029]",DeltaC
"DeltaC[P050,P029]",DeltaC
"DeltaC[P051,P029]",DeltaC
"DeltaC[P052,P029]",DeltaC
"DeltaC[P053,P029]",DeltaC
"DeltaC[P054,P029]",DeltaC
"DeltaC[P055,P029]",DeltaC
"DeltaC[P056,P029]",DeltaC
"DeltaC[P057,P029]",DeltaC
"DeltaC[P058,P029]",DeltaC
"DeltaC[P059,P029]",DeltaC
"DeltaC[P060,P029]",DeltaC
"DeltaC[P061,P029]",DeltaC
"DeltaC[P062,P029]",DeltaC
"DeltaC[P063,P029]",DeltaC
"DeltaC[P064,P029]",DeltaC
"DeltaC[P065,P029]",DeltaC
"DeltaC[P066,P029]",DeltaC
"DeltaC[P067,P029]",DeltaC
"DeltaC[P068,P029]",DeltaC
"DeltaC[P069,P029]",DeltaC
"DeltaC[P070,P029]",DeltaC
"DeltaC[P071,P029]",DeltaC
"DeltaC[P072,P029]",DeltaC
"DeltaC[P073,P029]",DeltaC
"DeltaC[P074,P029]",DeltaC
"DeltaC[P075,P029]",DeltaC
"DeltaC[P076,P029]",DeltaC
"DeltaC[P077,P029]",DeltaC
"DeltaC[P078,P029]",DeltaC
"DeltaC[P079,P029]",DeltaC
"DeltaC[P080,P029]",DeltaC
"DeltaC[P081,P029]",DeltaC
"DeltaC[P082,P029]",DeltaC
"DeltaC[P083,P029]",DeltaC
"DeltaC[P084,P029]",DeltaC
"DeltaC[P085,P029]",DeltaC
"DeltaC[P086,P029]",DeltaC
"DeltaC[P087,P029]",DeltaC
"DeltaC[P088,P029]",DeltaC
"DeltaC[P089,P029]",DeltaC
"DeltaC[P090,P029]",DeltaC
"DeltaC[P091,P029]",DeltaC
"DeltaC[P092,P029]",DeltaC
"DeltaC[P093,P029]",DeltaC
"DeltaC[P094,P029]",DeltaC
"DeltaC[P095,P029]",DeltaC
"DeltaC[P096,P029]",DeltaC
"DeltaC[P097,P029]",DeltaC
"DeltaC[P098,P029]",DeltaC
"DeltaC[P099,P029]",DeltaC
"DeltaC[P100,P029]",DeltaC
"DeltaC[P001,P030]",DeltaC
"DeltaC[P002,P030]",DeltaC
"DeltaC[P003,P030]",DeltaC
"DeltaC[P004,P030]",DeltaC
"DeltaC[P005,P030]",DeltaC
"DeltaC[P006,P030]",DeltaC
"DeltaC[P007,P030]",DeltaC
"DeltaC[P008,P030]",DeltaC
"DeltaC[P009,P030]",DeltaC
"DeltaC[P010,P030]",DeltaC
"DeltaC[P011,P030]",DeltaC
"DeltaC[P012,P030]",DeltaC
"DeltaC[P013,P030]",DeltaC
"DeltaC[P014,P030]",DeltaC
"DeltaC[P015,P030]",DeltaC
"DeltaC[P016,P030]",DeltaC
"DeltaC[P017,P030]",DeltaC
"DeltaC[P018,P030]",DeltaC
"DeltaC[P019,P030]",DeltaC
"DeltaC[P020,P030]",DeltaC
"DeltaC[P021,P030]",DeltaC
"DeltaC[P022,P030]",DeltaC
"DeltaC[P023,P030]",DeltaC
"DeltaC[P024,P030]",DeltaC
"DeltaC[P025,P030]",DeltaC
"DeltaC[P026,P030]",DeltaC
"DeltaC[P027,P030]",DeltaC
"DeltaC[P028,P030]",DeltaC
"DeltaC[P029,P030]",DeltaC
"DeltaC[P030,P030]",DeltaC
"DeltaC[P031,P030]",DeltaC
"DeltaC[P032,P030]",DeltaC
"DeltaC[P033,P030]",DeltaC
"DeltaC[P034,P030]",DeltaC
"DeltaC[P035,P030]",DeltaC
"DeltaC[P036,P030]",DeltaC
"DeltaC[P037,P030]",DeltaC
"DeltaC[P038,P030]",DeltaC
"DeltaC[P039,P030]",DeltaC
"DeltaC[P040,P030]",DeltaC
"DeltaC[P041,P030]",DeltaC
"DeltaC[P042,P030]",DeltaC
"DeltaC[P043,P030]",DeltaC
"DeltaC[P044,P030]",DeltaC
"DeltaC[P045,P030]",DeltaC
"DeltaC[P046,P030]",DeltaC
"DeltaC[P047,P030]",DeltaC
"DeltaC[P048,P030]",DeltaC
"DeltaC[P049,P030]",DeltaC
"DeltaC[P050,P030]",DeltaC
"DeltaC[P051,P030]",DeltaC
"DeltaC[P052,P030]",DeltaC
"DeltaC[P053,P030]",DeltaC
"DeltaC[P054,P030]",DeltaC
"DeltaC[P055,P030]",DeltaC
"DeltaC[P056,P030]",DeltaC
"DeltaC[P057,P030]",DeltaC
"DeltaC[P058,P030]",DeltaC
"DeltaC[P059,P030]",DeltaC
"DeltaC[P060,P030]",DeltaC
"DeltaC[P061,P030]",DeltaC
"DeltaC[P062,P030]",DeltaC
"DeltaC[P063,P030]",DeltaC
"DeltaC[P064,P030]",DeltaC
"DeltaC[P065,P030]",DeltaC
"DeltaC[P066,P030]",DeltaC
"DeltaC[P067,P030]",DeltaC
"DeltaC[P068,P030]",DeltaC
"DeltaC[P069,P030]",DeltaC
"DeltaC[P070,P030]",DeltaC
"DeltaC[P071,P030]",DeltaC
"DeltaC[P072,P030]",DeltaC
"DeltaC[P073,P030]",DeltaC
"DeltaC[P074,P030]",DeltaC
"DeltaC[P075,P030]",DeltaC
"DeltaC[P076,P030]",DeltaC
"DeltaC[P077,P030]",DeltaC
"DeltaC[P078,P030]",DeltaC
"DeltaC[P079,P030]",DeltaC
"DeltaC[P080,P030]",DeltaC
"DeltaC[P081,P030]",DeltaC
"DeltaC[P082,P030]",DeltaC
"DeltaC[P083,P030]",DeltaC
"DeltaC[P084,P030]",DeltaC
"DeltaC[P085,P030]",DeltaC
"DeltaC[P086,P030]",DeltaC
"DeltaC[P087,P030]",DeltaC
"DeltaC[P088,P030]",DeltaC
"DeltaC[P089,P030]",DeltaC
"DeltaC[P090,P030]",DeltaC
"DeltaC[P091,P030]",DeltaC
"DeltaC[P092,P030]",DeltaC
"DeltaC[P093,P030]",DeltaC
"DeltaC[P094,P030]",DeltaC
"DeltaC[P095,P030]",DeltaC
"DeltaC[P096,P030]",DeltaC
"DeltaC[P097,P030]",DeltaC
"DeltaC[P098,P030]",DeltaC
"DeltaC[P099,P030]",DeltaC
"DeltaC[P100,P030]",DeltaC
"DeltaC[P001,P031]",DeltaC
"DeltaC[P002,P031]",DeltaC
"DeltaC[P003,P031]",DeltaC
"DeltaC[P004,P031]",DeltaC
"DeltaC[P005,P031]",DeltaC
"DeltaC[P006,P031]",DeltaC
"DeltaC[P007,P031]",DeltaC
"DeltaC[P008,P031]",DeltaC
"DeltaC[P009,P031]",DeltaC
"DeltaC[P010,P031]",DeltaC
"DeltaC[P011,P031]",DeltaC
"DeltaC[P012,P031]",DeltaC
"DeltaC[P013,P031]",DeltaC
"DeltaC[P014,P031]",DeltaC
"DeltaC[P015,P031]",DeltaC
"DeltaC[P016,P031]",DeltaC
"DeltaC[P017,P031]",DeltaC
"DeltaC[P018,P031]",DeltaC
"DeltaC[P019,P031]",DeltaC
"DeltaC[P020,P031]",DeltaC
"DeltaC[P021,P031]",DeltaC
"DeltaC[P022,P031]",DeltaC
"DeltaC[P023,P031]",DeltaC
"DeltaC[P024,P031]",DeltaC
"DeltaC[P025,P031]",DeltaC
"DeltaC[P026,P031]",DeltaC
"DeltaC[P027,P031]",DeltaC
"DeltaC[P028,P031]",DeltaC
"DeltaC[P029,P031]",DeltaC
"DeltaC[P030,P031]",DeltaC
"DeltaC[P031,P031]",DeltaC
"DeltaC[P032,P031]",DeltaC
"DeltaC[P033,P031]",DeltaC
"DeltaC[P034,P031]",DeltaC
"DeltaC[P035,P031]",DeltaC
"DeltaC[P036,P031]",DeltaC
"DeltaC[P037,P031]",DeltaC
"DeltaC[P038,P031]",DeltaC
"DeltaC[P039,P031]",DeltaC
"DeltaC[P040,P031]",DeltaC
"DeltaC[P041,P031]",DeltaC
"DeltaC[P042,P031]",DeltaC
"DeltaC[P043,P031]",DeltaC
"DeltaC[P044,P031]",DeltaC
"DeltaC[P045,P031]",DeltaC
"DeltaC[P046,P031]",DeltaC
"DeltaC[P047,P031]",DeltaC
"DeltaC[P048,P031]",DeltaC
"DeltaC[P049,P031]",DeltaC
"DeltaC[P050,P031]",DeltaC
"DeltaC[P051,P031]",DeltaC
"DeltaC[P052,P031]",DeltaC
"DeltaC[P053,P031]",DeltaC
"DeltaC[P054,P031]",DeltaC
"DeltaC[P055,P031]",DeltaC
"DeltaC[P056,P031]",DeltaC
"DeltaC[P057,P031]",DeltaC
"DeltaC[P058,P031]",DeltaC
"DeltaC[P059,P031]",DeltaC
"DeltaC[P060,P031]",DeltaC
"DeltaC[P061,P031]",DeltaC
"DeltaC[P062,P031]",DeltaC
"DeltaC[P063,P031]",DeltaC
"DeltaC[P064,P031]",DeltaC
"DeltaC[P065,P031]",DeltaC
"DeltaC[P066,P031]",DeltaC
"DeltaC[P067,P031]",DeltaC
"DeltaC[P068,P031]",DeltaC
"DeltaC[P069,P031]",DeltaC
"DeltaC[P070,P031]",DeltaC
"DeltaC[P071,P031]",DeltaC
"DeltaC[P072,P031]",DeltaC
"DeltaC[P073,P031]",DeltaC
"DeltaC[P074,P031]",DeltaC
"DeltaC[P075,P031]",DeltaC
"DeltaC[P076,P031]",DeltaC
"DeltaC[P077,P031]",DeltaC
"DeltaC[P078,P031]",DeltaC
"DeltaC[P079,P031]",DeltaC
"DeltaC[P080,P031]",DeltaC
"DeltaC[P081,P031]",DeltaC
"DeltaC[P082,P031]",DeltaC
"DeltaC[P083,P031]",DeltaC
"DeltaC[P084,P031]",DeltaC
"DeltaC[P085,P031]",DeltaC
"DeltaC[P086,P031]",DeltaC
"DeltaC[P087,P031]",DeltaC
"DeltaC[P088,P031]",DeltaC
"DeltaC[P089,P031]",DeltaC
"DeltaC[P090,P031]",DeltaC
"DeltaC[P091,P031]",DeltaC
"DeltaC[P092,P031]",DeltaC
"DeltaC[P093,P031]",DeltaC
"DeltaC[P094,P031]",DeltaC
"DeltaC[P095,P031]",DeltaC
"DeltaC[P096,P031]",DeltaC
"DeltaC[P097,P031]",DeltaC
"DeltaC[P098,P031]",DeltaC
"DeltaC[P099,P031]",DeltaC
"DeltaC[P100,P031]",DeltaC
"DeltaC[P001,P032]",DeltaC
"DeltaC[P002,P032]",DeltaC
"DeltaC[P003,P032]",DeltaC
"DeltaC[P004,P032]",DeltaC
"DeltaC[P005,P032]",DeltaC
"DeltaC[P006,P032]",DeltaC
"DeltaC[P007,P032]",DeltaC
"DeltaC[P008,P032]",DeltaC
"DeltaC[P009,P032]",DeltaC
"DeltaC[P010,P032]",DeltaC
"DeltaC[P011,P032]",DeltaC
"DeltaC[P012,P032]",DeltaC
"DeltaC[P013,P032]",DeltaC
"DeltaC[P014,P032]",DeltaC
"DeltaC[P015,P032]",DeltaC
"DeltaC[P016,P032]",DeltaC
"DeltaC[P017,P032]",DeltaC
"DeltaC[P018,P032]",DeltaC
"DeltaC[P019,P032]",DeltaC
"DeltaC[P020,P032]",DeltaC
"DeltaC[P021,P032]",DeltaC
"DeltaC[P022,P032]",DeltaC
"DeltaC[P023,P032]",DeltaC
"DeltaC[P024,P032]",DeltaC
"DeltaC[P025,P032]",DeltaC
"DeltaC[P026,P032]",DeltaC
"DeltaC[P027,P032]",DeltaC
"DeltaC[P028,P032]",DeltaC
"DeltaC[P029,P032]",DeltaC
"DeltaC[P030,P032]",DeltaC
"DeltaC[P031,P032]",DeltaC
"DeltaC[P032,P032]",DeltaC
"DeltaC[P033,P032]",DeltaC
"DeltaC[P034,P032]",DeltaC
"DeltaC[P035,P032]",DeltaC
"DeltaC[P036,P032]",DeltaC
"DeltaC[P037,P032]",DeltaC
"DeltaC[P038,P032]",DeltaC
"DeltaC[P039,P032]",DeltaC
"DeltaC[P040,P032]",DeltaC
"DeltaC[P041,P032]",DeltaC
"DeltaC[P042,P032]",DeltaC
"DeltaC[P043,P032]",DeltaC
"DeltaC[P044,P032]",DeltaC
"DeltaC[P045,P032]",DeltaC
"DeltaC[P046,P032]",DeltaC
"DeltaC[P047,P032]",DeltaC
"DeltaC[P048,P032]",DeltaC
"DeltaC[P049,P032]",DeltaC
"DeltaC[P050,P032]",DeltaC
"DeltaC[P051,P032]",DeltaC
"DeltaC[P052,P032]",DeltaC
"DeltaC[P053,P032]",DeltaC
"DeltaC[P054,P032]",DeltaC
"DeltaC[P055,P032]",DeltaC
"DeltaC[P056,P032]",DeltaC
"DeltaC[P057,P032]",DeltaC
"DeltaC[P058,P032]",DeltaC
"DeltaC[P059,P032]",DeltaC
"DeltaC[P060,P032]",DeltaC
"DeltaC[P061,P032]",DeltaC
"DeltaC[P062,P032]",DeltaC
"DeltaC[P063,P032]",DeltaC
"DeltaC[P064,P032]",DeltaC
"DeltaC[P065,P032]",DeltaC
"DeltaC[P066,P032]",DeltaC
"DeltaC[P067,P032]",DeltaC
"DeltaC[P068,P032]",DeltaC
"DeltaC[P069,P032]",DeltaC
"DeltaC[P070,P032]",DeltaC
"DeltaC[P071,P032]",DeltaC
"DeltaC[P072,P032]",DeltaC
"DeltaC[P073,P032]",DeltaC
"DeltaC[P074,P032]",DeltaC
"DeltaC[P075,P032]",DeltaC
"DeltaC[P076,P032]",DeltaC
"DeltaC[P077,P032]",DeltaC
"DeltaC[P078,P032]",DeltaC
"DeltaC[P079,P032]",DeltaC
"DeltaC[P080,P032]",DeltaC
"DeltaC[P081,P032]",DeltaC
"DeltaC[P082,P032]",DeltaC
"DeltaC[P083,P032]",DeltaC
"DeltaC[P084,P032]",DeltaC
"DeltaC[P085,P032]",DeltaC
"DeltaC[P086,P032]",DeltaC
"DeltaC[P087,P032]",DeltaC
"DeltaC[P088,P032]",DeltaC
"DeltaC[P089,P032]",DeltaC
"DeltaC[P090,P032]",DeltaC
"DeltaC[P091,P032]",DeltaC
"DeltaC[P092,P032]",DeltaC
"DeltaC[P093,P032]",DeltaC
"DeltaC[P094,P032]",DeltaC
"DeltaC[P095,P032]",DeltaC
"DeltaC[P096,P032]",DeltaC
"DeltaC[P097,P032]",DeltaC
"DeltaC[P098,P032]",DeltaC
"DeltaC[P099,P032]",DeltaC
"DeltaC[P100,P032]",DeltaC
"DeltaC[P001,P033]",DeltaC
"DeltaC[P002,P033]",DeltaC
"DeltaC[P003,P033]",DeltaC
"DeltaC[P004,P033]",DeltaC
"DeltaC[P005,P033]",DeltaC
"DeltaC[P006,P033]",DeltaC
"DeltaC[P007,P033]",DeltaC
"DeltaC[P008,P033]",DeltaC
"DeltaC[P009,P033]",DeltaC
"DeltaC[P010,P033]",DeltaC
"DeltaC[P011,P033]",DeltaC
"DeltaC[P012,P033]",DeltaC
"DeltaC[P013,P033]",DeltaC
"DeltaC[P014,P033]",DeltaC
"DeltaC[P015,P033]",DeltaC
"DeltaC[P016,P033]",DeltaC
"DeltaC[P017,P033]",DeltaC
"DeltaC[P018,P033]",DeltaC
"DeltaC[P019,P033]",DeltaC
"DeltaC[P020,P033]",DeltaC
"DeltaC[P021,P033]",DeltaC
"DeltaC[P022,P033]",DeltaC
"DeltaC[P023,P033]",DeltaC
"DeltaC[P024,P033]",DeltaC
"DeltaC[P025,P033]",DeltaC
"DeltaC[P026,P033]",DeltaC
"DeltaC[P027,P033]",DeltaC
"DeltaC[P028,P033]",DeltaC
"DeltaC[P029,P033]",DeltaC
"DeltaC[P030,P033]",DeltaC
"DeltaC[P031,P033]",DeltaC
"DeltaC[P032,P033]",DeltaC
